lemma,manual_lemma,unique_candidates,pos,lemma_freq,base_freq,true_lemma,true_base,query_by_hand,query_pos,merge
Offenbarung,,offenbaren,VVINF,4121,1126,1,1,,,
Offenbarung,,offenbarn,VVINF,4121,0,1,,,,
Öffnung,,öffnen,VVINF,8851,16455,1,1,,,
Ölung,,ölen,VVINF,118,193,1,1,,,
Ölung,,öeln,VVINF,118,0,1,,,,
Opferung,,opfern,VVINF,276,2050,1,1,,,
Opferung,,opferen,VVINF,276,0,1,,,,
Optimierung,,optimieren,VVINF,8443,4831,1,1,,,
Optimierung,,optimiern,VVINF,8443,0,1,,,,
Ordnung,,ordnen,VVINF,41828,1583,1,1,,,
Orientierung,,orientieren,VVINF,12250,5497,1,1,,,
Orientierung,,orientiern,VVINF,12250,0,1,,,,
Ortung,,orten,VVINF,608,822,1,1,,,
Oxidierung,,oxidieren,VVINF,6,0,1,1,,,
Oxidierung,,oxidiern,VVINF,6,0,1,,,,
Paarung,,paaren,VVINF,1669,272,1,1,,,
Paarung,,paarn,VVINF,1669,0,1,,,,
Pachtung,,pachten,VVINF,30,158,1,1,,,
Packung,,packen,VVINF,4539,5510,1,1,,,
Parallisierung,,parallisieren,VVINF,2,0,1,1,,,
Parallisierung,,parallisiern,VVINF,2,0,1,,,,
Passivierung,,passivieren,VVINF,51,26,1,1,,,
Passivierung,,passiviern,VVINF,51,0,1,,,,
Patentierung,,patentieren,VVINF,260,340,1,1,,,
Patentierung,,patentiern,VVINF,260,0,1,,,,
Pauschalisierung,,pauschalisieren,VVINF,288,0,1,1,,,
Pauschalisierung,,pauschalisiern,VVINF,288,0,1,,,,
Personalisierung,,personalisieren,VVINF,514,0,1,1,,,
Personalisierung,,personalisiern,VVINF,514,0,1,,,,
Pfändung,,pfänden,VVINF,782,146,1,1,,,
Pflanzung,,pflanzen,VVINF,822,1511,1,1,,,
Planung,,planen,VVINF,33391,7647,1,1,,,
Platzierung,,platzieren,VVINF,0,0,1,1,,,
Platzierung,,platziern,VVINF,0,0,1,,,,
Plazierung,,plazieren,VVINF,6240,3393,1,1,,,
Plazierung,,plaziern,VVINF,6240,0,1,,,,
Plünderung,,plündern,VVINF,862,406,1,1,,,
Plünderung,,plünderen,VVINF,862,0,1,,,,
Polarisierung,,polarisieren,VVINF,627,186,1,1,,,
Polarisierung,,polarisiern,VVINF,627,0,1,,,,
Popularisierung,,popularisieren,VVINF,195,44,1,1,,,
Popularisierung,,popularisiern,VVINF,195,0,1,,,,
Portierung,,portieren,VVINF,633,293,1,1,,,
Portierung,,portiern,VVINF,633,0,1,,,,
Positionierung,,positionieren,VVINF,2692,2205,1,1,,,
Positionierung,,positioniern,VVINF,2692,0,1,,,,
Potenzierung,,potenzieren,VVINF,356,77,1,1,,,
Potenzierung,,potenziern,VVINF,356,0,1,,,,
Prägung,,prägen,VVINF,2974,1291,1,1,,,
Prämierung,,prämieren,VVINF,388,96,1,1,,,
Prämierung,,prämiern,VVINF,388,0,1,,,,
Präzisierung,,präzisieren,VVINF,410,422,1,1,,,
Präzisierung,,präzisiern,VVINF,410,0,1,,,,
Prellung,,prellen,VVINF,657,72,1,1,,,
Prellung,,preleln,VVINF,657,0,1,,,,
Pressung,,pressen,VVINF,473,899,1,1,,,
Privatisierung,,privatisieren,VVINF,3888,291,1,1,,,
Privatisierung,,privatisiern,VVINF,3888,0,1,,,,
Privilegierung,,privilegieren,VVINF,385,39,1,1,,,
Privilegierung,,privilegiern,VVINF,385,0,1,,,,
Profilierung,,profilieren,VVINF,820,1164,1,1,,,
Profilierung,,profiliern,VVINF,820,0,1,,,,
Programmierung,,programmieren,VVINF,5428,2766,1,1,,,
Programmierung,,programmiern,VVINF,5428,0,1,,,,
Prophezeiung,,prophezeien,VVINF,1965,136,1,1,,,
