sfx,iter,factor,sample_size,n_types,entropy
-ement,47,1.0,6351,7,0.9676991530301021
-ement,47,0.5,3176,6,0.9486996496735527
-ement,47,0.25,1588,6,0.9715183522519837
-ement,47,0.125,794,6,0.9658840195832593
-ement,47,0.0625,397,5,0.9639103220565455
-ement,48,1.0,6351,7,0.9676991530301021
-ement,48,0.5,3176,7,0.9897355786876244
-ement,48,0.25,1588,6,0.9775889441234533
-ement,48,0.125,794,6,0.9934133690055044
-ement,48,0.0625,397,5,0.9047420573916461
-ement,49,1.0,6351,7,0.9676991530301021
-ement,49,0.5,3176,7,0.9450690077186468
-ement,49,0.25,1588,7,1.028503608010173
-ement,49,0.125,794,6,0.8886717432192524
-ement,49,0.0625,397,5,1.0613719655533442
-ement,50,1.0,6351,7,0.9676991530301021
-ement,50,0.5,3176,6,0.9694790696300001
-ement,50,0.25,1588,6,0.9785503536131118
-ement,50,0.125,794,7,0.9697238023763577
-ement,50,0.0625,397,5,0.9791515341880294
-ement,51,1.0,6351,7,0.9676991530301021
-ement,51,0.5,3176,7,0.9712533325085516
-ement,51,0.25,1588,7,0.9878991558254362
-ement,51,0.125,794,5,0.8463062020349554
-ement,51,0.0625,397,5,0.7211513805206043
-ement,52,1.0,6351,7,0.9676991530301021
-ement,52,0.5,3176,7,0.9777247942655818
-ement,52,0.25,1588,6,0.9255453044954323
-ement,52,0.125,794,6,0.9378780779849685
-ement,52,0.0625,397,6,0.9657577545384152
-ement,53,1.0,6351,7,0.9676991530301021
-ement,53,0.5,3176,6,0.9770052410090949
-ement,53,0.25,1588,7,0.9735527215084624
-ement,53,0.125,794,6,0.9969827463789903
-ement,53,0.0625,397,6,0.9746969255850699
-ement,54,1.0,6351,7,0.9676991530301021
-ement,54,0.5,3176,6,0.993376921110555
-ement,54,0.25,1588,6,0.9964490413420054
-ement,54,0.125,794,7,1.0182384133126232
-ement,54,0.0625,397,5,0.8176516610582102
-ement,55,1.0,6351,7,0.9676991530301021
-ement,55,0.5,3176,7,0.9466698429533823
-ement,55,0.25,1588,6,1.0145512306339413
-ement,55,0.125,794,5,0.9161295902981749
-ement,55,0.0625,397,5,0.892312670265236
-ement,56,1.0,6351,7,0.9676991530301021
-ement,56,0.5,3176,7,0.9786573850943052
-ement,56,0.25,1588,7,0.9544569718069698
-ement,56,0.125,794,6,0.9350043932345259
-ement,56,0.0625,397,6,0.955908435081994
-ement,57,1.0,6351,7,0.9676991530301021
-ement,57,0.5,3176,6,0.956929727882104
-ement,57,0.25,1588,7,1.027901700840101
-ement,57,0.125,794,5,0.9466260255998933
-ement,57,0.0625,397,5,0.9312281751393519
-ement,58,1.0,6351,7,0.9676991530301021
-ement,58,0.5,3176,7,0.9489030269458881
-ement,58,0.25,1588,6,0.9535972243930066
-ement,58,0.125,794,6,1.010222151148481
-ement,58,0.0625,397,6,0.9264285494404721
-ement,59,1.0,6351,7,0.9676991530301021
-ement,59,0.5,3176,7,0.9902369301068836
-ement,59,0.25,1588,6,0.9929262476633478
-ement,59,0.125,794,6,1.023526130172996
-ement,59,0.0625,397,4,0.9078216820540226
-ement,60,1.0,6351,7,0.9676991530301021
-ement,60,0.5,3176,7,0.9438279268008548
-ement,60,0.25,1588,6,0.9789260187465461
-ement,60,0.125,794,7,1.015901690742605
-ement,60,0.0625,397,6,0.9255590336830184
-ement,61,1.0,6351,7,0.9676991530301021
-ement,61,0.5,3176,7,0.9772794088777985
-ement,61,0.25,1588,6,1.001647636838409
-ement,61,0.125,794,7,0.9171290757753594
-ement,61,0.0625,397,6,1.0179337380642874
-ement,62,1.0,6351,7,0.9676991530301021
-ement,62,0.5,3176,6,0.9894957360721954
-ement,62,0.25,1588,6,0.9690849465574469
-ement,62,0.125,794,6,0.9767045966696639
-ement,62,0.0625,397,5,1.0790336213393719
-ement,63,1.0,6351,7,0.9676991530301021
-ement,63,0.5,3176,7,0.9587713727800076
-ement,63,0.25,1588,6,0.9717792122187967
-ement,63,0.125,794,7,0.9224914167268146
-ement,63,0.0625,397,6,0.9313695058689776
-ement,64,1.0,6351,7,0.9676991530301021
-ement,64,0.5,3176,6,0.9223396342856827
-ement,64,0.25,1588,6,0.9251985626508124
-ement,64,0.125,794,6,1.0799161911299502
-ement,64,0.0625,397,7,0.9969860373633586
-ement,65,1.0,6351,7,0.9676991530301021
-ement,65,0.5,3176,6,0.9850341724876268
-ement,65,0.25,1588,6,0.9521265551245199
-ement,65,0.125,794,7,0.8907487654654553
-ement,65,0.0625,397,5,1.0036296154615085
-ement,66,1.0,6351,7,0.9676991530301021
-ement,66,0.5,3176,7,0.9716202536950191
-ement,66,0.25,1588,7,1.0195445463356065
-ement,66,0.125,794,6,0.9501228571141295
-ement,66,0.0625,397,5,1.0450709720724578
-ement,67,1.0,6351,7,0.9676991530301021
-ement,67,0.5,3176,6,0.9784127483166026
-ement,67,0.25,1588,6,0.9247029474015284
-ement,67,0.125,794,6,0.8867228611396798
-ement,67,0.0625,397,5,1.0178766553818495
-ement,68,1.0,6351,7,0.9676991530301021
-ement,68,0.5,3176,6,0.9416521119380353
-ement,68,0.25,1588,6,0.9298847980313664
-ement,68,0.125,794,7,0.9420713175102979
-ement,68,0.0625,397,5,0.9172305283894683
-ement,69,1.0,6351,7,0.9676991530301021
-ement,69,0.5,3176,7,0.9403320583677255
-ement,69,0.25,1588,6,0.9500561538109564
-ement,69,0.125,794,5,0.955847705502764
-ement,69,0.0625,397,6,1.0918237697036262
-ement,70,1.0,6351,7,0.9676991530301021
-ement,70,0.5,3176,6,0.9469267923838073
-ement,70,0.25,1588,6,0.9151387370297045
-ement,70,0.125,794,6,0.949478044214587
-ement,70,0.0625,397,5,0.9875953978815345
-ement,71,1.0,6351,7,0.9676991530301021
-ement,71,0.5,3176,6,0.9504686069587049
-ement,71,0.25,1588,6,0.9351506472732802
-ement,71,0.125,794,6,0.9196821735555338
-ement,71,0.0625,397,6,1.1363960400116728
-ement,72,1.0,6351,7,0.9676991530301021
-ement,72,0.5,3176,7,0.9586116242512276
-ement,72,0.25,1588,6,0.9684190513354378
-ement,72,0.125,794,6,0.9045904449844174
-ement,72,0.0625,397,5,0.8796033389410481
-ement,73,1.0,6351,7,0.9676991530301021
-ement,73,0.5,3176,6,0.9389518025227565
-ement,73,0.25,1588,6,0.9676146193558065
-ement,73,0.125,794,6,0.9957035208457923
-ement,73,0.0625,397,6,1.0305127180275893
-ement,74,1.0,6351,7,0.9676991530301021
-ement,74,0.5,3176,6,0.9864263736981236
-ement,74,0.25,1588,6,0.963331547910834
-ement,74,0.125,794,6,0.9230511661715733
-ement,74,0.0625,397,5,0.8887473453322262
-ement,75,1.0,6351,7,0.9676991530301021
-ement,75,0.5,3176,6,0.9983397918956298
-ement,75,0.25,1588,7,1.0148541217809661
-ement,75,0.125,794,6,0.9500829497162911
-ement,75,0.0625,397,6,0.8507626601730365
-ement,76,1.0,6351,7,0.9676991530301021
-ement,76,0.5,3176,7,1.0048225131546038
-ement,76,0.25,1588,6,0.9829464401511471
-ement,76,0.125,794,6,0.9955921815526356
-ement,76,0.0625,397,6,1.0883766182205539
-ement,77,1.0,6351,7,0.9676991530301021
-ement,77,0.5,3176,6,0.9826296164746182
-ement,77,0.25,1588,6,0.9587554276299327
-ement,77,0.125,794,6,1.0474817846824722
-ement,77,0.0625,397,6,0.9943556447500892
-ement,78,1.0,6351,7,0.9676991530301021
-ement,78,0.5,3176,6,0.9518898042063597
-ement,78,0.25,1588,6,1.0192292005549117
-ement,78,0.125,794,6,1.0408447764961144
-ement,78,0.0625,397,6,0.9860650128858194
-ement,79,1.0,6351,7,0.9676991530301021
-ement,79,0.5,3176,7,0.9723087983360066
-ement,79,0.25,1588,6,0.9697516030625217
-ement,79,0.125,794,6,0.8985419304706863
-ement,79,0.0625,397,6,0.920324559650287
-ement,80,1.0,6351,7,0.9676991530301021
-ement,80,0.5,3176,7,0.9839686917839934
-ement,80,0.25,1588,6,0.9683237059449625
-ement,80,0.125,794,7,0.9352398602715811
-ement,80,0.0625,397,6,0.9752877037703334
-ement,81,1.0,6351,7,0.9676991530301021
-ement,81,0.5,3176,7,1.001835227143535
-ement,81,0.25,1588,7,0.9991162337325249
-ement,81,0.125,794,6,1.0881309522726366
-ement,81,0.0625,397,6,0.9014864601324237
-ement,82,1.0,6351,7,0.9676991530301021
-ement,82,0.5,3176,7,0.98462466666603
-ement,82,0.25,1588,7,0.9655504425378135
-ement,82,0.125,794,6,0.9645640830953334
-ement,82,0.0625,397,6,0.9911838112725903
-ement,83,1.0,6351,7,0.9676991530301021
-ement,83,0.5,3176,6,0.9576479140612614
-ement,83,0.25,1588,6,0.9789002789504465
-ement,83,0.125,794,6,0.9717105291621426
-ement,83,0.0625,397,6,0.9619988616699073
-ement,84,1.0,6351,7,0.9676991530301021
-ement,84,0.5,3176,6,0.9552089574116432
-ement,84,0.25,1588,6,0.9636593190763646
-ement,84,0.125,794,7,0.9794726450335979
-ement,84,0.0625,397,5,1.0150370985984378
-ement,85,1.0,6351,7,0.9676991530301021
-ement,85,0.5,3176,6,0.9711791667285432
-ement,85,0.25,1588,6,0.9885989746356947
-ement,85,0.125,794,6,0.9574318030779753
-ement,85,0.0625,397,6,1.1694502680001875
-ement,86,1.0,6351,7,0.9676991530301021
-ement,86,0.5,3176,6,0.960753460542124
-ement,86,0.25,1588,7,0.9672158547071477
-ement,86,0.125,794,6,0.9881864074407586
-ement,86,0.0625,397,5,0.930002226277876
-ement,87,1.0,6351,7,0.9676991530301021
-ement,87,0.5,3176,6,0.9856021016278392
-ement,87,0.25,1588,6,0.9471675140268839
-ement,87,0.125,794,7,0.8892106644256761
-ement,87,0.0625,397,6,0.9619552979282103
-ement,88,1.0,6351,7,0.9676991530301021
-ement,88,0.5,3176,7,0.9467032121366293
-ement,88,0.25,1588,6,0.964265889574031
-ement,88,0.125,794,6,0.9311140279126361
-ement,88,0.0625,397,6,1.057175072055958
-ement,89,1.0,6351,7,0.9676991530301021
-ement,89,0.5,3176,7,0.9469045354832176
-ement,89,0.25,1588,7,0.9466670389642
-ement,89,0.125,794,6,0.96475150175974
-ement,89,0.0625,397,6,0.882351215461779
-ement,90,1.0,6351,7,0.9676991530301021
-ement,90,0.5,3176,7,0.9860655683314299
-ement,90,0.25,1588,5,0.9016625224262464
-ement,90,0.125,794,6,0.9399898288811205
-ement,90,0.0625,397,7,0.8837599440084807
-ement,91,1.0,6351,7,0.9676991530301021
-ement,91,0.5,3176,6,0.97500207289353
-ement,91,0.25,1588,6,0.9407708543133327
-ement,91,0.125,794,6,0.9187184149472818
-ement,91,0.0625,397,6,1.0951097107171255
-ement,92,1.0,6351,7,0.9676991530301021
-ement,92,0.5,3176,6,0.9880104811110856
-ement,92,0.25,1588,6,0.9587140301864177
-ement,92,0.125,794,6,0.9493419131719589
-ement,92,0.0625,397,5,0.9607215468739657
-ement,93,1.0,6351,7,0.9676991530301021
-ement,93,0.5,3176,6,0.9724180622520315
-ement,93,0.25,1588,6,0.9386921816670593
-ement,93,0.125,794,6,1.0426825084761824
-ement,93,0.0625,397,6,1.0481965174581844
-ement,94,1.0,6351,7,0.9676991530301021
-ement,94,0.5,3176,6,0.94877678356462
-ement,94,0.25,1588,6,0.9138037446282378
-ement,94,0.125,794,6,1.0340199251173992
-ement,94,0.0625,397,5,1.019636077175894
-ement,95,1.0,6351,7,0.9676991530301021
-ement,95,0.5,3176,7,1.009265698307738
-ement,95,0.25,1588,7,0.9738867957379601
-ement,95,0.125,794,6,0.9753867847631886
-ement,95,0.0625,397,6,0.8909312899317927
-ement,96,1.0,6351,7,0.9676991530301021
-ement,96,0.5,3176,7,0.9642905302313383
-ement,96,0.25,1588,6,0.9318409479788005
-ement,96,0.125,794,5,0.9654044879712752
-ement,96,0.0625,397,6,0.9139548602629366
-ement,97,1.0,6351,7,0.9676991530301021
-ement,97,0.5,3176,7,0.9772941028825173
-ement,97,0.25,1588,6,0.9320957085225906
-ement,97,0.125,794,6,0.9361524082728641
-ement,97,0.0625,397,6,1.0196390033760312
-ement,98,1.0,6351,7,0.9676991530301021
-ement,98,0.5,3176,6,0.965898034657437
-ement,98,0.25,1588,7,0.9697618091522002
-ement,98,0.125,794,6,0.9587570719502464
-ement,98,0.0625,397,6,1.024617413346399
-ement,99,1.0,6351,7,0.9676991530301021
-ement,99,0.5,3176,7,0.9956230520011886
-ement,99,0.25,1588,7,0.9646872511099154
-ement,99,0.125,794,6,0.9202422090124005
-ement,99,0.0625,397,6,1.008034312638421
-ement,100,1.0,6351,7,0.9676991530301021
-ement,100,0.5,3176,6,0.9687830284395683
-ement,100,0.25,1588,6,0.9687243769580074
-ement,100,0.125,794,6,1.0178464711394404
-ement,100,0.0625,397,6,0.9497173976657591
-end,1,1.0,88,11,1.5715661869346615
-end,1,0.5,44,8,1.6532638828476163
-end,1,0.25,22,4,0.9567657083663145
-end,1,0.125,11,3,1.0957952550009338
-end,1,0.0625,6,3,1.2516291673878228
-end,2,1.0,88,11,1.5715661869346615
-end,2,0.5,44,5,1.386551667086035
-end,2,0.25,22,3,0.9373012413074897
-end,2,0.125,11,3,1.3092966682370037
-end,2,0.0625,6,4,1.7924812503605778
-end,3,1.0,88,11,1.5715661869346615
-end,3,0.5,44,7,1.4511468918963817
-end,3,0.25,22,4,0.9567657083663145
-end,3,0.125,11,2,0.43949698692151334
-end,3,0.0625,6,2,0.6500224216483541
-end,4,1.0,88,11,1.5715661869346615
-end,4,0.5,44,8,1.44886330184573
-end,4,0.25,22,5,1.5820239409642767
-end,4,0.125,11,3,0.8658566174572236
-end,4,0.0625,6,2,0.6500224216483541
-end,5,1.0,88,11,1.5715661869346615
-end,5,0.5,44,6,1.304214938741178
-end,5,0.25,22,4,1.2433003685389579
-end,5,0.125,11,6,2.0494520727893946
-end,5,0.0625,6,3,1.4591479170272446
-end,6,1.0,88,11,1.5715661869346615
-end,6,0.5,44,8,1.5137579714910059
-end,6,0.25,22,3,0.5304060778306042
-end,6,0.125,11,3,1.2406705316766884
-end,6,0.0625,6,2,0.6500224216483541
-end,7,1.0,88,11,1.5715661869346615
-end,7,0.5,44,5,1.2953570516174422
-end,7,0.25,22,4,0.9567657083663145
-end,7,0.125,11,4,1.4911148500551858
-end,7,0.0625,6,2,0.6500224216483541
-end,8,1.0,88,11,1.5715661869346615
-end,8,0.5,44,5,1.3945312252341908
-end,8,0.25,22,4,1.3410971216314895
-end,8,0.125,11,5,1.6729330318733677
-end,8,0.0625,6,3,1.2516291673878228
-end,9,1.0,88,11,1.5715661869346615
-end,9,0.5,44,9,1.5957952550009336
-end,9,0.25,22,6,1.7295290545023008
-end,9,0.125,11,4,1.2776134368191157
-end,9,0.0625,6,4,1.7924812503605778
-end,10,1.0,88,11,1.5715661869346615
-end,10,0.5,44,7,1.5591341226186097
-end,10,0.25,22,3,1.0957952550009338
-end,10,0.125,11,3,1.0957952550009338
-end,10,0.0625,6,3,1.2516291673878228
-end,11,1.0,88,11,1.5715661869346615
-end,11,0.5,44,5,1.1840568369729292
-end,11,0.25,22,6,1.3009376049438532
-end,11,0.125,11,3,1.0957952550009338
-end,11,0.0625,6,1,0.0
-end,12,1.0,88,11,1.5715661869346615
-end,12,0.5,44,6,1.238326525349229
-end,12,0.25,22,4,0.9567657083663145
-end,12,0.125,11,4,1.4911148500551858
-end,12,0.0625,6,2,0.6500224216483541
-end,13,1.0,88,11,1.5715661869346615
-end,13,0.5,44,6,1.1520474006128922
-end,13,0.25,22,4,1.2433003685389579
-end,13,0.125,11,5,1.6729330318733677
-end,13,0.0625,6,1,0.0
-end,14,1.0,88,11,1.5715661869346615
-end,14,0.5,44,7,1.6291376797031423
-end,14,0.25,22,4,1.2433003685389579
-end,14,0.125,11,2,0.43949698692151334
-end,14,0.0625,6,2,0.6500224216483541
-end,15,1.0,88,11,1.5715661869346615
-end,15,0.5,44,9,1.4943178473002756
-end,15,0.25,22,5,1.3685225277282065
-end,15,0.125,11,2,0.43949698692151334
-end,15,0.0625,6,1,0.0
-end,16,1.0,88,11,1.5715661869346615
-end,16,0.5,44,9,1.9253093905196292
-end,16,0.25,22,5,1.3342094594480487
-end,16,0.125,11,4,1.2776134368191157
-end,16,0.0625,6,2,0.6500224216483541
-end,17,1.0,88,11,1.5715661869346615
-end,17,0.5,44,6,1.238326525349229
-end,17,0.25,22,5,1.3342094594480487
-end,17,0.125,11,4,1.2776134368191157
-end,17,0.0625,6,1,0.0
-end,18,1.0,88,11,1.5715661869346615
-end,18,0.5,44,8,1.5137579714910059
-end,18,0.25,22,3,1.215874962442241
-end,18,0.125,11,5,1.6729330318733677
-end,18,0.0625,6,2,0.6500224216483541
-end,19,1.0,88,11,1.5715661869346615
-end,19,0.5,44,7,1.4511468918963817
-end,19,0.25,22,5,1.5088584648535124
-end,19,0.125,11,3,0.8658566174572236
-end,19,0.0625,6,2,0.6500224216483541
-end,20,1.0,88,11,1.5715661869346615
-end,20,0.5,44,9,1.7501880307223985
-end,20,0.25,22,8,2.3696966890447024
-end,20,0.125,11,3,1.3092966682370037
-end,20,0.0625,6,3,1.4591479170272446
-end,21,1.0,88,11,1.5715661869346615
-end,21,0.5,44,7,1.3862522222511056
-end,21,0.25,22,5,1.4886022351695134
-end,21,0.125,11,5,1.8676338909712122
-end,21,0.0625,6,4,1.7924812503605778
-end,22,1.0,88,11,1.5715661869346615
-end,22,0.5,44,7,1.3764433355826784
-end,22,0.25,22,5,1.3342094594480487
-end,22,0.125,11,4,1.2776134368191157
-end,22,0.0625,6,4,1.7924812503605778
-end,23,1.0,88,11,1.5715661869346615
-end,23,0.5,44,6,1.2295113824274746
-end,23,0.25,22,5,1.0476747992754052
-end,23,0.125,11,3,1.0957952550009338
-end,23,0.0625,6,3,1.4591479170272446
-end,24,1.0,88,11,1.5715661869346615
-end,24,0.5,44,6,1.304214938741178
-end,24,0.25,22,7,2.1499481955839452
-end,24,0.125,11,5,1.6729330318733677
-end,24,0.0625,6,2,0.6500224216483541
-end,25,1.0,88,11,1.5715661869346615
-end,25,0.5,44,8,1.605338763591999
-end,25,0.25,22,6,1.7450972181704334
-end,25,0.125,11,4,1.2776134368191157
-end,25,0.0625,6,2,0.6500224216483541
-end,26,1.0,88,11,1.5715661869346615
-end,26,0.5,44,6,1.304214938741178
-end,26,0.25,22,6,1.5795113260786042
-end,26,0.125,11,5,2.0403733936884962
-end,26,0.0625,6,2,0.6500224216483541
-end,27,1.0,88,11,1.5715661869346615
-end,27,0.5,44,8,1.5970540368510833
-end,27,0.25,22,5,1.5820239409642767
-end,27,0.125,11,4,1.617189572592715
-end,27,0.0625,6,2,0.6500224216483541
-end,28,1.0,88,11,1.5715661869346615
-end,28,0.5,44,6,1.4412641965721438
-end,28,0.25,22,6,1.5795113260786042
-end,28,0.125,11,2,0.43949698692151334
-end,28,0.0625,6,1,0.0
-end,29,1.0,88,11,1.5715661869346615
-end,29,0.5,44,7,1.3862522222511056
-end,29,0.25,22,6,1.4594316186372973
-end,29,0.125,11,3,0.8658566174572236
-end,29,0.0625,6,3,1.2516291673878228
-end,30,1.0,88,11,1.5715661869346615
-end,30,0.5,44,6,1.4412641965721438
-end,30,0.25,22,5,1.4320062125405804
-end,30,0.125,11,2,0.6840384356390417
-end,30,0.0625,6,2,0.6500224216483541
-end,31,1.0,88,11,1.5715661869346615
-end,31,0.5,44,8,1.5970540368510833
-end,31,0.25,22,4,1.0848063548455138
-end,31,0.125,11,4,1.2776134368191157
-end,31,0.0625,6,4,1.9182958340544893
-end,32,1.0,88,11,1.5715661869346615
-end,32,0.5,44,7,1.4511468918963817
-end,32,0.25,22,7,1.9657678078192213
-end,32,0.125,11,3,1.0957952550009338
-end,32,0.0625,6,2,0.6500224216483541
-end,33,1.0,88,11,1.5715661869346615
-end,33,0.5,44,8,1.5137579714910059
-end,33,0.25,22,4,1.5289659680720937
-end,33,0.125,11,4,1.2776134368191157
-end,33,0.0625,6,2,0.6500224216483541
-end,34,1.0,88,11,1.5715661869346615
-end,34,0.5,44,6,1.238326525349229
-end,34,0.25,22,4,0.9567657083663145
-end,34,0.125,11,5,1.6729330318733677
-end,34,0.0625,6,4,1.7924812503605778
-end,35,1.0,88,11,1.5715661869346615
-end,35,0.5,44,6,1.304214938741178
-end,35,0.25,22,3,0.9373012413074897
-end,35,0.125,11,2,0.43949698692151334
-end,35,0.0625,6,1,0.0
-end,36,1.0,88,11,1.5715661869346615
-end,36,0.5,44,8,1.5331841754063094
-end,36,0.25,22,5,1.4320062125405804
-end,36,0.125,11,5,1.6729330318733677
-end,36,0.0625,6,2,1.0
-end,37,1.0,88,11,1.5715661869346615
-end,37,0.5,44,9,1.6596651164457075
-end,37,0.25,22,7,1.7047334852678526
-end,37,0.125,11,3,0.8658566174572236
-end,37,0.0625,6,2,1.0
-end,38,1.0,88,11,1.5715661869346615
-end,38,0.5,44,6,1.238326525349229
-end,38,0.25,22,4,1.0848063548455138
-end,38,0.125,11,4,1.2776134368191157
-end,38,0.0625,6,2,0.6500224216483541
-end,39,1.0,88,11,1.5715661869346615
-end,39,0.5,44,7,1.4511468918963817
-end,39,0.25,22,6,1.6138243943587622
-end,39,0.125,11,2,0.9456603046006401
-end,39,0.0625,6,2,0.9182958340544894
-end,40,1.0,88,11,1.5715661869346615
-end,40,0.5,44,7,1.5084146157172167
-end,40,0.25,22,6,1.4594316186372973
-end,40,0.125,11,1,0.0
-end,40,0.0625,6,2,0.6500224216483541
-end,41,1.0,88,11,1.5715661869346615
-end,41,0.5,44,6,1.304214938741178
-end,41,0.25,22,5,1.0476747992754052
-end,41,0.125,11,3,0.8658566174572236
-end,41,0.0625,6,2,0.6500224216483541
-end,42,1.0,88,11,1.5715661869346615
-end,42,0.5,44,7,1.138583890184496
-end,42,0.25,22,5,1.2100285140347624
-end,42,0.125,11,4,1.617189572592715
-end,42,0.0625,6,3,1.2516291673878228
-end,43,1.0,88,11,1.5715661869346615
-end,43,0.5,44,6,1.2781865972019357
-end,43,0.25,22,4,1.0848063548455138
-end,43,0.125,11,4,1.4911148500551858
-end,43,0.0625,6,2,0.6500224216483541
-end,44,1.0,88,11,1.5715661869346615
-end,44,0.5,44,8,1.6532638828476163
-end,44,0.25,22,7,1.7047334852678526
-end,44,0.125,11,3,0.8658566174572236
-end,44,0.0625,6,3,1.4591479170272446
-end,45,1.0,88,11,1.5715661869346615
-end,45,0.5,44,6,1.304214938741178
-end,45,0.25,22,6,1.6138243943587622
-end,45,0.125,11,3,0.8658566174572236
-end,45,0.0625,6,2,0.6500224216483541
-end,46,1.0,88,11,1.5715661869346615
-end,46,0.5,44,7,1.4251185503571395
-end,46,0.25,22,5,1.0476747992754052
-end,46,0.125,11,3,1.0957952550009338
-end,46,0.0625,6,3,1.2516291673878228
-end,47,1.0,88,11,1.5715661869346615
-end,47,0.5,44,7,1.3668260183358023
-end,47,0.25,22,5,1.776724800062121
-end,47,0.125,11,4,1.2776134368191157
-end,47,0.0625,6,2,0.6500224216483541
-end,48,1.0,88,11,1.5715661869346615
-end,48,0.5,44,7,1.4511468918963817
-end,48,0.25,22,4,0.9567657083663145
-end,48,0.125,11,3,1.4353713907745334
-end,48,0.0625,6,1,0.0
-end,49,1.0,88,11,1.5715661869346615
-end,49,0.5,44,10,1.7613295078967859
-end,49,0.25,22,7,1.909171785190288
-end,49,0.125,11,4,1.4911148500551858
-end,49,0.0625,6,2,0.6500224216483541
-end,50,1.0,88,11,1.5715661869346615
-end,50,0.5,44,6,1.3773943351273696
-end,50,0.25,22,5,1.6541881272613421
-end,50,0.125,11,4,1.2776134368191157
-end,50,0.0625,6,2,0.6500224216483541
-end,51,1.0,88,11,1.5715661869346615
-end,51,0.5,44,8,1.5970540368510833
-end,51,0.25,22,5,1.5088584648535124
-end,51,0.125,11,2,0.43949698692151334
-end,51,0.0625,6,3,1.2516291673878228
-end,52,1.0,88,11,1.5715661869346615
-end,52,0.5,44,7,1.5084146157172167
-end,52,0.25,22,6,1.7990077544108969
-end,52,0.125,11,3,1.2406705316766884
-end,52,0.0625,6,2,0.6500224216483541
-end,53,1.0,88,11,1.5715661869346615
-end,53,0.5,44,3,0.8872409357400916
-end,53,0.25,22,7,1.8204381454113918
-end,53,0.125,11,3,0.8658566174572236
-end,53,0.0625,6,3,1.2516291673878228
-end,54,1.0,88,11,1.5715661869346615
-end,54,0.5,44,4,1.1695478117699458
-end,54,0.25,22,6,1.8182626942811975
-end,54,0.125,11,3,1.0957952550009338
-end,54,0.0625,6,3,1.2516291673878228
