sfx,iter,factor,sample_size,n_types,entropy
-schaft,50,0.125,2400,86,4.4499378400080785
-schaft,50,0.0625,1200,76,4.345657076507742
-schaft,51,1.0,19197,134,4.482105840346451
-schaft,51,0.5,9599,128,4.49294963170292
-schaft,51,0.25,4800,112,4.5840244417529865
-schaft,51,0.125,2400,91,4.516436843856263
-schaft,51,0.0625,1200,75,4.458670090518979
-schaft,52,1.0,19197,149,4.523419340262644
-schaft,52,0.5,9599,125,4.5236521763981905
-schaft,52,0.25,4800,106,4.524518201600696
-schaft,52,0.125,2400,83,4.45819179889529
-schaft,52,0.0625,1200,74,4.4430982186618895
-schaft,53,1.0,19197,135,4.503862572197079
-schaft,53,0.5,9599,128,4.514827066879562
-schaft,53,0.25,4800,102,4.490526056298821
-schaft,53,0.125,2400,92,4.526636663770427
-schaft,53,0.0625,1200,67,4.315494134607596
-schaft,54,1.0,19197,141,4.515872399661341
-schaft,54,0.5,9599,117,4.490256704990704
-schaft,54,0.25,4800,110,4.531743512287732
-schaft,54,0.125,2400,79,4.37349116304871
-schaft,54,0.0625,1200,74,4.499802520053396
-schaft,55,1.0,19197,134,4.489373165163211
-schaft,55,0.5,9599,124,4.525835149390565
-schaft,55,0.25,4800,108,4.485464874015436
-schaft,55,0.125,2400,81,4.422139400287303
-schaft,55,0.0625,1200,70,4.377954955323643
-schaft,56,1.0,19197,141,4.501289915312479
-schaft,56,0.5,9599,126,4.479388439023351
-schaft,56,0.25,4800,111,4.514655935767723
-schaft,56,0.125,2400,90,4.443605106433813
-schaft,56,0.0625,1200,69,4.314341565133259
-schaft,57,1.0,19197,137,4.515149305221978
-schaft,57,0.5,9599,121,4.465423726892923
-schaft,57,0.25,4800,100,4.482475316470689
-schaft,57,0.125,2400,88,4.39935554282763
-schaft,57,0.0625,1200,80,4.636910495261007
-schaft,58,1.0,19197,132,4.485542012798694
-schaft,58,0.5,9599,124,4.522029299121058
-schaft,58,0.25,4800,100,4.480404631262944
-schaft,58,0.125,2400,83,4.471768647947178
-schaft,58,0.0625,1200,65,4.286907822966558
-schaft,59,1.0,19197,140,4.5169043175286685
-schaft,59,0.5,9599,118,4.500472781322463
-schaft,59,0.25,4800,110,4.524011808556586
-schaft,59,0.125,2400,83,4.473068637377862
-schaft,59,0.0625,1200,62,4.383655529173472
-schaft,60,1.0,19197,142,4.506264807067991
-schaft,60,0.5,9599,125,4.493847590087531
-schaft,60,0.25,4800,102,4.4471516378032065
-schaft,60,0.125,2400,89,4.459617818264582
-schaft,60,0.0625,1200,68,4.380955694292541
-schaft,61,1.0,19197,137,4.518530025955193
-schaft,61,0.5,9599,124,4.510571857477369
-schaft,61,0.25,4800,106,4.430428254229501
-schaft,61,0.125,2400,92,4.4622109518079665
-schaft,61,0.0625,1200,66,4.459793639780619
-schaft,62,1.0,19197,139,4.482217176610238
-schaft,62,0.5,9599,124,4.496378934866212
-schaft,62,0.25,4800,109,4.487108134196863
-schaft,62,0.125,2400,93,4.480712726606264
-schaft,62,0.0625,1200,72,4.429337316389321
-schaft,63,1.0,19197,139,4.526578774647452
-schaft,63,0.5,9599,132,4.504634852448903
-schaft,63,0.25,4800,112,4.553460523514179
-schaft,63,0.125,2400,90,4.472678193888459
-schaft,63,0.0625,1200,74,4.478330412403064
-schaft,64,1.0,19197,135,4.493012500472113
-schaft,64,0.5,9599,129,4.514701895824903
-schaft,64,0.25,4800,112,4.506458819722754
-schaft,64,0.125,2400,80,4.388640408792607
-schaft,64,0.0625,1200,68,4.408324096626923
-schaft,65,1.0,19197,135,4.521845205769257
-schaft,65,0.5,9599,129,4.489748787605128
-schaft,65,0.25,4800,111,4.560584517929098
-schaft,65,0.125,2400,84,4.436116736545217
-schaft,65,0.0625,1200,75,4.4003020119922045
-schaft,66,1.0,19197,130,4.5177916385738275
-schaft,66,0.5,9599,122,4.423830658371544
-schaft,66,0.25,4800,109,4.46886350192673
-schaft,66,0.125,2400,82,4.420223816829261
-schaft,66,0.0625,1200,62,4.380969310795327
-schaft,67,1.0,19197,133,4.513988440345426
-schaft,67,0.5,9599,126,4.4926786814842234
-schaft,67,0.25,4800,102,4.5090242964323695
-schaft,67,0.125,2400,90,4.463403771326507
-schaft,67,0.0625,1200,76,4.453712947909794
-schaft,68,1.0,19197,137,4.515445649579715
-schaft,68,0.5,9599,122,4.4898518217980765
-schaft,68,0.25,4800,105,4.45812452452875
-schaft,68,0.125,2400,101,4.553322262934022
-schaft,68,0.0625,1200,69,4.399048069724304
-schaft,69,1.0,19197,138,4.508686351918635
-schaft,69,0.5,9599,120,4.481410866835925
-schaft,69,0.25,4800,108,4.515267029589519
-schaft,69,0.125,2400,87,4.463364077829728
-schaft,69,0.0625,1200,71,4.4603989502970895
-schaft,70,1.0,19197,134,4.494035249994553
-schaft,70,0.5,9599,118,4.502996318772312
-schaft,70,0.25,4800,102,4.484129368369312
-schaft,70,0.125,2400,87,4.452533107587772
-schaft,70,0.0625,1200,78,4.4792858460025675
-schaft,71,1.0,19197,138,4.509375199786749
-schaft,71,0.5,9599,122,4.495083597149912
-schaft,71,0.25,4800,114,4.540024570932791
-schaft,71,0.125,2400,88,4.512997114875943
-schaft,71,0.0625,1200,71,4.3969236834580645
-schaft,72,1.0,19197,138,4.534882748071062
-schaft,72,0.5,9599,121,4.4880443618658195
-schaft,72,0.25,4800,105,4.523594844626583
-schaft,72,0.125,2400,86,4.415265988285177
-schaft,72,0.0625,1200,72,4.42792993055736
-schaft,73,1.0,19197,144,4.531428268348522
-schaft,73,0.5,9599,124,4.518534658251357
-schaft,73,0.25,4800,109,4.5252068987810725
-schaft,73,0.125,2400,95,4.4994040002132145
-schaft,73,0.0625,1200,74,4.376183946214378
-schaft,74,1.0,19197,134,4.5101195517561425
-schaft,74,0.5,9599,126,4.50031226986219
-schaft,74,0.25,4800,107,4.538044311031477
-schaft,74,0.125,2400,90,4.512220281913638
-schaft,74,0.0625,1200,72,4.547065415583181
-schaft,75,1.0,19197,140,4.493661300984142
-schaft,75,0.5,9599,117,4.505514428546067
-schaft,75,0.25,4800,106,4.478803342610675
-schaft,75,0.125,2400,95,4.551018491996231
-schaft,75,0.0625,1200,72,4.388799496376148
-schaft,76,1.0,19197,137,4.5121667000199395
-schaft,76,0.5,9599,131,4.507088868700036
-schaft,76,0.25,4800,115,4.526002696350906
-schaft,76,0.125,2400,88,4.415024645016568
-schaft,76,0.0625,1200,69,4.395419024423853
-schaft,77,1.0,19197,134,4.486427458371659
-schaft,77,0.5,9599,118,4.485475840080238
-schaft,77,0.25,4800,101,4.467816544963328
-schaft,77,0.125,2400,92,4.469806522437301
-schaft,77,0.0625,1200,71,4.525623679504885
-schaft,78,1.0,19197,141,4.5127932849356975
-schaft,78,0.5,9599,126,4.522363154250445
-schaft,78,0.25,4800,108,4.480272765012959
-schaft,78,0.125,2400,79,4.4126838516345455
-schaft,78,0.0625,1200,73,4.380811049971979
-schaft,79,1.0,19197,142,4.4882672182365555
-schaft,79,0.5,9599,134,4.538915174048502
-schaft,79,0.25,4800,108,4.465900126351594
-schaft,79,0.125,2400,92,4.5057173498418726
-schaft,79,0.0625,1200,68,4.389933012471038
-schaft,80,1.0,19197,137,4.502070773962809
-schaft,80,0.5,9599,123,4.489229075594351
-schaft,80,0.25,4800,105,4.476366501759098
-schaft,80,0.125,2400,84,4.462245334412545
-schaft,80,0.0625,1200,67,4.4223320861279936
-schaft,81,1.0,19197,139,4.497635117477379
-schaft,81,0.5,9599,128,4.475747290657109
-schaft,81,0.25,4800,101,4.455615901747072
-schaft,81,0.125,2400,97,4.478603388759414
-schaft,81,0.0625,1200,72,4.447296082489984
-schaft,82,1.0,19197,142,4.5198693600126845
-schaft,82,0.5,9599,123,4.50069020858881
-schaft,82,0.25,4800,98,4.404444051436244
-schaft,82,0.125,2400,95,4.515340719879808
-schaft,82,0.0625,1200,70,4.385636041278571
-schaft,83,1.0,19197,139,4.5007720992218685
-schaft,83,0.5,9599,119,4.479902688328823
-schaft,83,0.25,4800,103,4.497337490354107
-schaft,83,0.125,2400,86,4.461231316357302
-schaft,83,0.0625,1200,62,4.3617972355782655
-schaft,84,1.0,19197,141,4.517301546604183
-schaft,84,0.5,9599,121,4.501314395150286
-schaft,84,0.25,4800,107,4.446411510101692
-schaft,84,0.125,2400,91,4.471641016977353
-schaft,84,0.0625,1200,71,4.468838572958342
-schaft,85,1.0,19197,142,4.5057720905405425
-schaft,85,0.5,9599,122,4.490561086231418
-schaft,85,0.25,4800,110,4.494225501745734
-schaft,85,0.125,2400,87,4.489266150626532
-schaft,85,0.0625,1200,80,4.530801790108477
-schaft,86,1.0,19197,144,4.523001277514968
-schaft,86,0.5,9599,123,4.530987655025659
-schaft,86,0.25,4800,106,4.4725795797240036
-schaft,86,0.125,2400,89,4.48194760469309
-schaft,86,0.0625,1200,68,4.397684100334861
-schaft,87,1.0,19197,139,4.506421930790091
-schaft,87,0.5,9599,122,4.514073231326676
-schaft,87,0.25,4800,105,4.4684278437412175
-schaft,87,0.125,2400,87,4.4449925496388145
-schaft,87,0.0625,1200,75,4.526661673021743
-schaft,88,1.0,19197,144,4.5077105615345605
-schaft,88,0.5,9599,119,4.510692628371987
-schaft,88,0.25,4800,104,4.571828475658981
-schaft,88,0.125,2400,86,4.429669430058851
-schaft,88,0.0625,1200,69,4.403163895347563
-schaft,89,1.0,19197,139,4.495503457921632
-schaft,89,0.5,9599,126,4.499598891454644
-schaft,89,0.25,4800,100,4.432786270484178
-schaft,89,0.125,2400,91,4.4968606794651
-schaft,89,0.0625,1200,75,4.417963097650435
-schaft,90,1.0,19197,139,4.5143847218822195
-schaft,90,0.5,9599,126,4.48658472526478
-schaft,90,0.25,4800,106,4.498552482922767
-schaft,90,0.125,2400,91,4.496760865245666
-schaft,90,0.0625,1200,75,4.518696752202773
-schaft,91,1.0,19197,140,4.5107491208429416
-schaft,91,0.5,9599,126,4.495141150377736
-schaft,91,0.25,4800,110,4.453532357797089
-schaft,91,0.125,2400,88,4.448635009393068
-schaft,91,0.0625,1200,74,4.443817973966806
-schaft,92,1.0,19197,139,4.492803238197372
-schaft,92,0.5,9599,124,4.5251573045333435
-schaft,92,0.25,4800,111,4.50776884282974
-schaft,92,0.125,2400,89,4.512156917616908
-schaft,92,0.0625,1200,78,4.45676300129831
-schaft,93,1.0,19197,132,4.507032992458423
-schaft,93,0.5,9599,123,4.47071059434226
-schaft,93,0.25,4800,105,4.492169833954528
-schaft,93,0.125,2400,90,4.382171513569355
-schaft,93,0.0625,1200,66,4.433153400382653
-schaft,94,1.0,19197,132,4.499850277282706
-schaft,94,0.5,9599,120,4.503837470708108
-schaft,94,0.25,4800,102,4.467962961784709
-schaft,94,0.125,2400,85,4.481678920225755
-schaft,94,0.0625,1200,77,4.457178367592271
-schaft,95,1.0,19197,140,4.507009584170332
-schaft,95,0.5,9599,129,4.528973101010341
-schaft,95,0.25,4800,98,4.480368464734607
-schaft,95,0.125,2400,91,4.49738171250898
-schaft,95,0.0625,1200,69,4.353971900064969
-schaft,96,1.0,19197,138,4.509310031839041
-schaft,96,0.5,9599,128,4.49152559848009
-schaft,96,0.25,4800,109,4.490757799272498
-schaft,96,0.125,2400,97,4.578907653534698
-schaft,96,0.0625,1200,70,4.469258675571242
-schaft,97,1.0,19197,135,4.509836578669482
-schaft,97,0.5,9599,123,4.482636869905925
-schaft,97,0.25,4800,106,4.474943667975742
-schaft,97,0.125,2400,82,4.450559655595475
-schaft,97,0.0625,1200,76,4.356755059245476
-schaft,98,1.0,19197,143,4.503348139225352
-schaft,98,0.5,9599,125,4.483344554985641
-schaft,98,0.25,4800,104,4.519377414107447
-schaft,98,0.125,2400,88,4.461822998522838
-schaft,98,0.0625,1200,73,4.486439520285886
-schaft,99,1.0,19197,143,4.527684101561453
-schaft,99,0.5,9599,121,4.471784861766154
-schaft,99,0.25,4800,113,4.4743521248122065
-schaft,99,0.125,2400,88,4.503809925150495
-schaft,99,0.0625,1200,75,4.389822645785899
-schaft,100,1.0,19197,138,4.503495404744044
-schaft,100,0.5,9599,126,4.516050537049295
-schaft,100,0.25,4800,109,4.489904634449054
-schaft,100,0.125,2400,85,4.459849495222005
-schaft,100,0.0625,1200,66,4.366725489375284
-ung,1,1.0,18927,1216,8.766644247447882
-ung,1,0.5,9464,1036,8.716537408089362
-ung,1,0.25,4732,817,8.624221786912472
-ung,1,0.125,2366,638,8.480019946703454
-ung,1,0.0625,1183,448,8.171763687146463
-ung,2,1.0,18927,1231,8.786848481711095
-ung,2,0.5,9464,1070,8.750318738042823
-ung,2,0.25,4732,837,8.592554592064939
-ung,2,0.125,2366,640,8.49089874291606
-ung,2,0.0625,1183,441,8.211130804790132
-ung,3,1.0,18927,1226,8.749091194398062
-ung,3,0.5,9464,1064,8.732590729268729
-ung,3,0.25,4732,833,8.638563791151745
-ung,3,0.125,2366,614,8.392835280644288
-ung,3,0.0625,1183,451,8.185512576409913
-ung,4,1.0,18927,1250,8.77422385725063
-ung,4,0.5,9464,1044,8.723911658024184
-ung,4,0.25,4732,847,8.667959375552288
-ung,4,0.125,2366,624,8.43775714112102
-ung,4,0.0625,1183,441,8.126027290691594
-ung,5,1.0,18927,1236,8.769558535351312
-ung,5,0.5,9464,1040,8.69773804953625
-ung,5,0.25,4732,832,8.629441926654676
-ung,5,0.125,2366,623,8.491381886550629
-ung,5,0.0625,1183,448,8.199203628683087
-ung,6,1.0,18927,1222,8.766465662781147
-ung,6,0.5,9464,1065,8.752588701323202
-ung,6,0.25,4732,841,8.667000776586953
-ung,6,0.125,2366,650,8.48460657821175
-ung,6,0.0625,1183,463,8.239594106911577
-ung,7,1.0,18927,1247,8.791254836387905
-ung,7,0.5,9464,1071,8.71648521769776
-ung,7,0.25,4732,861,8.636891252102965
-ung,7,0.125,2366,619,8.458806258395882
-ung,7,0.0625,1183,453,8.213670566089085
-ung,8,1.0,18927,1231,8.798019818196526
-ung,8,0.5,9464,1024,8.675421842120521
-ung,8,0.25,4732,841,8.623888844372173
-ung,8,0.125,2366,639,8.464260890967472
-ung,8,0.0625,1183,472,8.26879254703709
-ung,9,1.0,18927,1264,8.787344572147179
-ung,9,0.5,9464,1042,8.707161593785159
-ung,9,0.25,4732,814,8.595313214999425
-ung,9,0.125,2366,646,8.505571875956093
-ung,9,0.0625,1183,449,8.200991511135937
-ung,10,1.0,18927,1231,8.7581981961934
-ung,10,0.5,9464,1045,8.722054549002392
-ung,10,0.25,4732,818,8.602169298809235
-ung,10,0.125,2366,637,8.465071394340423
-ung,10,0.0625,1183,445,8.212030803450402
-ung,11,1.0,18927,1221,8.755673819806841
-ung,11,0.5,9464,1052,8.737566557065437
-ung,11,0.25,4732,826,8.585303025879428
-ung,11,0.125,2366,628,8.447677156184703
-ung,11,0.0625,1183,462,8.259820142413961
-ung,12,1.0,18927,1234,8.756441300988634
-ung,12,0.5,9464,1055,8.737117405003902
-ung,12,0.25,4732,847,8.613929871998339
-ung,12,0.125,2366,655,8.487660780137487
-ung,12,0.0625,1183,474,8.311333751580406
-ung,13,1.0,18927,1235,8.764323269564356
-ung,13,0.5,9464,1060,8.718727900548906
-ung,13,0.25,4732,849,8.654677623347103
-ung,13,0.125,2366,616,8.415583479024166
-ung,13,0.0625,1183,445,8.16556845518419
-ung,14,1.0,18927,1231,8.783014738293263
-ung,14,0.5,9464,1039,8.718434928402544
-ung,14,0.25,4732,828,8.573574479148002
-ung,14,0.125,2366,641,8.5103323962786
-ung,14,0.0625,1183,459,8.261319412300011
-ung,15,1.0,18927,1237,8.772480436576052
-ung,15,0.5,9464,1047,8.711799819020287
-ung,15,0.25,4732,823,8.601507706443863
-ung,15,0.125,2366,628,8.458286584497074
-ung,15,0.0625,1183,442,8.18227914960518
-ung,16,1.0,18927,1240,8.79577073465605
-ung,16,0.5,9464,1045,8.696366421386298
-ung,16,0.25,4732,848,8.657471141151158
-ung,16,0.125,2366,616,8.448727616375242
-ung,16,0.0625,1183,464,8.27323353306946
-ung,17,1.0,18927,1247,8.800770529801357
-ung,17,0.5,9464,1032,8.691327562473484
-ung,17,0.25,4732,840,8.65484067236996
-ung,17,0.125,2366,614,8.446572249989902
-ung,17,0.0625,1183,455,8.195771046919253
-ung,18,1.0,18927,1229,8.771500303135356
-ung,18,0.5,9464,1047,8.697458502748713
-ung,18,0.25,4732,835,8.602497801684612
-ung,18,0.125,2366,618,8.453219176685883
-ung,18,0.0625,1183,454,8.245019422089195
-ung,19,1.0,18927,1240,8.776706071025934
-ung,19,0.5,9464,1041,8.714673717525567
-ung,19,0.25,4732,820,8.565131803290974
-ung,19,0.125,2366,631,8.466053442005796
-ung,19,0.0625,1183,453,8.248368452040285
-ung,20,1.0,18927,1246,8.797811837578069
-ung,20,0.5,9464,1030,8.7074787214574
-ung,20,0.25,4732,822,8.622592801891832
-ung,20,0.125,2366,625,8.451737747276198
-ung,20,0.0625,1183,457,8.240234718292015
-ung,21,1.0,18927,1233,8.772304876478016
-ung,21,0.5,9464,1052,8.762411894880588
-ung,21,0.25,4732,820,8.598601689733272
-ung,21,0.125,2366,626,8.43732355660318
-ung,21,0.0625,1183,453,8.201671856641967
-ung,22,1.0,18927,1243,8.810380694069812
-ung,22,0.5,9464,1040,8.706497886861918
-ung,22,0.25,4732,832,8.629438572634534
-ung,22,0.125,2366,631,8.46886761918182
-ung,22,0.0625,1183,447,8.135687800770826
-ung,23,1.0,18927,1206,8.73747490544661
-ung,23,0.5,9464,1056,8.724863446500814
-ung,23,0.25,4732,827,8.602796296262076
-ung,23,0.125,2366,607,8.415119854539414
-ung,23,0.0625,1183,453,8.20422590215784
-ung,24,1.0,18927,1234,8.78421386199443
-ung,24,0.5,9464,1051,8.714420063983354
-ung,24,0.25,4732,831,8.625119317104806
-ung,24,0.125,2366,637,8.485778045310612
-ung,24,0.0625,1183,423,8.12929033021426
-ung,25,1.0,18927,1238,8.769331547941547
-ung,25,0.5,9464,1069,8.687220197642135
-ung,25,0.25,4732,826,8.580470335496736
-ung,25,0.125,2366,622,8.476823113284201
-ung,25,0.0625,1183,458,8.23542586671802
-ung,26,1.0,18927,1237,8.793826443887422
-ung,26,0.5,9464,1057,8.712767714172474
-ung,26,0.25,4732,833,8.643577129405323
-ung,26,0.125,2366,634,8.468539981308247
-ung,26,0.0625,1183,450,8.250195783652607
-ung,27,1.0,18927,1228,8.80296688341856
-ung,27,0.5,9464,1049,8.72941504091811
-ung,27,0.25,4732,808,8.59872968582684
-ung,27,0.125,2366,615,8.436896526229054
-ung,27,0.0625,1183,454,8.233452127036216
-ung,28,1.0,18927,1219,8.755328215636183
-ung,28,0.5,9464,1070,8.722026615279065
-ung,28,0.25,4732,821,8.592853543068992
-ung,28,0.125,2366,596,8.43836806447563
-ung,28,0.0625,1183,458,8.202424572002013
-ung,29,1.0,18927,1242,8.792878970200103
-ung,29,0.5,9464,1035,8.69195845509095
-ung,29,0.25,4732,838,8.581982757744559
-ung,29,0.125,2366,613,8.430118781513888
-ung,29,0.0625,1183,439,8.174158280586477
-ung,30,1.0,18927,1245,8.792222197417662
-ung,30,0.5,9464,1028,8.705198683167362
-ung,30,0.25,4732,844,8.643835562806734
-ung,30,0.125,2366,622,8.479571605505813
-ung,30,0.0625,1183,443,8.169479259017526
-ung,31,1.0,18927,1229,8.813154150142584
-ung,31,0.5,9464,1031,8.73633291456321
-ung,31,0.25,4732,850,8.583777541113319
-ung,31,0.125,2366,633,8.458685834833183
-ung,31,0.0625,1183,451,8.225633768193402
-ung,32,1.0,18927,1254,8.783844694017828
-ung,32,0.5,9464,1051,8.715424030827592
-ung,32,0.25,4732,851,8.640850972116137
-ung,32,0.125,2366,636,8.517164868135263
-ung,32,0.0625,1183,452,8.189818613499321
-ung,33,1.0,18927,1226,8.75633385883727
-ung,33,0.5,9464,1060,8.737548025460983
-ung,33,0.25,4732,839,8.622108596566443
-ung,33,0.125,2366,656,8.515707041377581
-ung,33,0.0625,1183,457,8.215950790353046
-ung,34,1.0,18927,1234,8.764201015648087
-ung,34,0.5,9464,1063,8.750609975853598
-ung,34,0.25,4732,833,8.619081962083222
-ung,34,0.125,2366,636,8.42886602357842
-ung,34,0.0625,1183,447,8.217776281925417
-ung,35,1.0,18927,1247,8.776695846129668
-ung,35,0.5,9464,1043,8.73136345067279
-ung,35,0.25,4732,835,8.619439198518858
-ung,35,0.125,2366,659,8.550942401346331
-ung,35,0.0625,1183,434,8.122882027844682
-ung,36,1.0,18927,1231,8.776378546905269
-ung,36,0.5,9464,1053,8.678233277556544
-ung,36,0.25,4732,819,8.575515968282595
-ung,36,0.125,2366,635,8.49240073608644
-ung,36,0.0625,1183,443,8.147326676522745
-ung,37,1.0,18927,1237,8.770989596398906
-ung,37,0.5,9464,1061,8.737292401681534
-ung,37,0.25,4732,829,8.601555073808427
-ung,37,0.125,2366,610,8.362884392847732
-ung,37,0.0625,1183,439,8.146031900069254
-ung,38,1.0,18927,1234,8.781377642888133
-ung,38,0.5,9464,1060,8.716275396837482
-ung,38,0.25,4732,849,8.620570595879967
-ung,38,0.125,2366,639,8.459752621677172
-ung,38,0.0625,1183,455,8.217107842555183
-ung,39,1.0,18927,1257,8.775719080964029
-ung,39,0.5,9464,1041,8.70416380794892
-ung,39,0.25,4732,835,8.61675812380756
-ung,39,0.125,2366,628,8.486368328356546
-ung,39,0.0625,1183,443,8.21650073351569
-ung,40,1.0,18927,1218,8.774593899902559
-ung,40,0.5,9464,1051,8.74125519431819
-ung,40,0.25,4732,835,8.638796289018053
-ung,40,0.125,2366,635,8.487087864034574
-ung,40,0.0625,1183,446,8.257531014686657
-ung,41,1.0,18927,1230,8.76671297183389
-ung,41,0.5,9464,1058,8.753852193189608
-ung,41,0.25,4732,828,8.593736281352482
-ung,41,0.125,2366,632,8.481325329084159
-ung,41,0.0625,1183,433,8.186040507683437
-ung,42,1.0,18927,1246,8.774115842934359
-ung,42,0.5,9464,1051,8.709184129118828
-ung,42,0.25,4732,839,8.668414352233762
-ung,42,0.125,2366,650,8.538717790555944
-ung,42,0.0625,1183,439,8.151614008788965
-ung,43,1.0,18927,1223,8.74800782302579
-ung,43,0.5,9464,1040,8.737141315880681
-ung,43,0.25,4732,850,8.626243339729351
-ung,43,0.125,2366,629,8.461132095398693
-ung,43,0.0625,1183,453,8.258079486608455
-ung,44,1.0,18927,1249,8.782876603942533
-ung,44,0.5,9464,1060,8.77017883847425
-ung,44,0.25,4732,832,8.607677738148
-ung,44,0.125,2366,630,8.454829647388792
-ung,44,0.0625,1183,461,8.192631920930117
-ung,45,1.0,18927,1237,8.768524309363155
-ung,45,0.5,9464,1058,8.720089388794786
-ung,45,0.25,4732,847,8.607439352273316
-ung,45,0.125,2366,648,8.474995475389196
-ung,45,0.0625,1183,460,8.297691651707963
-ung,46,1.0,18927,1237,8.782022862050564
-ung,46,0.5,9464,1041,8.720937824203158
-ung,46,0.25,4732,827,8.646544507291114
-ung,46,0.125,2366,613,8.400300278886313
-ung,46,0.0625,1183,450,8.242164530628363
-ung,47,1.0,18927,1255,8.784151837637037
-ung,47,0.5,9464,1071,8.728130260373101
-ung,47,0.25,4732,860,8.632993941221969
-ung,47,0.125,2366,633,8.44024188712232
-ung,47,0.0625,1183,470,8.24308483477396
-ung,48,1.0,18927,1232,8.779231613600558
-ung,48,0.5,9464,1021,8.70790440361476
-ung,48,0.25,4732,846,8.628535520705118
-ung,48,0.125,2366,623,8.444807804709606
-ung,48,0.0625,1183,447,8.212269162623725
-ung,49,1.0,18927,1238,8.777730151017677
-ung,49,0.5,9464,1039,8.735929091639008
-ung,49,0.25,4732,844,8.688322744407762
-ung,49,0.125,2366,632,8.491744105592552
-ung,49,0.0625,1183,470,8.27981472292582
-ung,50,1.0,18927,1214,8.763863043658468
-ung,50,0.5,9464,1041,8.705212924770464
-ung,50,0.25,4732,833,8.644991680626951
-ung,50,0.125,2366,636,8.453700078129733
-ung,50,0.0625,1183,455,8.240099328554548
-ung,51,1.0,18927,1232,8.76578779103424
-ung,51,0.5,9464,1044,8.708091895469083
