sfx,iter,period,factor,sample_size,n_types,entropy
ung,38,1750-1849,0.125,93,56,5.310506526092006
ung,38,1750-1849,0.0625,47,26,4.155132734426204
ung,39,1750-1849,1.0,742,152,5.935053769772248
ung,39,1750-1849,0.5,371,111,5.6745035006297355
ung,39,1750-1849,0.25,186,73,5.2808460463717575
ung,39,1750-1849,0.125,93,54,5.2583048812288515
ung,39,1750-1849,0.0625,47,34,4.71875454284478
ung,40,1750-1849,1.0,742,149,5.969371901203735
ung,40,1750-1849,0.5,371,110,5.6598031624090765
ung,40,1750-1849,0.25,186,85,5.726126620941927
ung,40,1750-1849,0.125,93,45,4.814464076203556
ung,40,1750-1849,0.0625,47,36,4.762689257020751
ung,41,1750-1849,1.0,742,147,5.880944629670221
ung,41,1750-1849,0.5,371,123,5.894507358471241
ung,41,1750-1849,0.25,186,71,5.354875441832447
ung,41,1750-1849,0.125,93,54,5.172759340871168
ung,41,1750-1849,0.0625,47,33,4.823428681962738
ung,42,1750-1849,1.0,742,153,6.122324586302586
ung,42,1750-1849,0.5,371,117,5.738933576627907
ung,42,1750-1849,0.25,186,77,5.4183519486410505
ung,42,1750-1849,0.125,93,47,5.031214392209887
ung,42,1750-1849,0.0625,47,33,4.676201351355418
ung,43,1750-1849,1.0,742,156,6.050277532874102
ung,43,1750-1849,0.5,371,109,5.669827521289511
ung,43,1750-1849,0.25,186,78,5.218846144866187
ung,43,1750-1849,0.125,93,47,4.980332878241152
ung,43,1750-1849,0.0625,47,34,4.692262787571662
ung,44,1750-1849,1.0,742,151,6.044339176837895
ung,44,1750-1849,0.5,371,108,5.749452095277661
ung,44,1750-1849,0.25,186,81,5.575314693423604
ung,44,1750-1849,0.125,93,53,4.987475074594036
ung,44,1750-1849,0.0625,47,30,4.430569246926352
ung,45,1750-1849,1.0,742,150,5.889435207058253
ung,45,1750-1849,0.5,371,124,5.92422853857896
ung,45,1750-1849,0.25,186,87,5.733255647756991
ung,45,1750-1849,0.125,93,50,5.082995606779408
ung,45,1750-1849,0.0625,47,28,4.303341291950536
ung,46,1750-1849,1.0,742,154,5.877204600683025
ung,46,1750-1849,0.5,371,116,5.798259853616488
ung,46,1750-1849,0.25,186,90,5.701643868691161
ung,46,1750-1849,0.125,93,56,5.203455609390234
ung,46,1750-1849,0.0625,47,33,4.5321686856135885
ung,47,1750-1849,1.0,742,158,6.061081525416322
ung,47,1750-1849,0.5,371,105,5.508476723968613
ung,47,1750-1849,0.25,186,74,5.175681512372779
ung,47,1750-1849,0.125,93,52,4.965969698249949
ung,47,1750-1849,0.0625,47,29,4.458636192011107
ung,48,1750-1849,1.0,742,156,5.932473313268369
ung,48,1750-1849,0.5,371,113,5.662055794947318
ung,48,1750-1849,0.25,186,72,5.325257736660026
ung,48,1750-1849,0.125,93,50,4.9687480329125036
ung,48,1750-1849,0.0625,47,29,4.445249160455986
ung,49,1750-1849,1.0,742,146,5.8939130642042015
ung,49,1750-1849,0.5,371,128,6.050950395845376
ung,49,1750-1849,0.25,186,72,5.219604484254163
ung,49,1750-1849,0.125,93,52,5.111266472188986
ung,49,1750-1849,0.0625,47,28,4.474697628227351
ung,50,1750-1849,1.0,742,154,6.050788306524631
ung,50,1750-1849,0.5,371,122,5.847625693296133
ung,50,1750-1849,0.25,186,67,5.202134356885998
ung,50,1750-1849,0.125,93,48,5.069885058942058
ung,50,1750-1849,0.0625,47,27,4.305034469694647
ung,51,1750-1849,1.0,742,154,5.816267756390426
ung,51,1750-1849,0.5,371,116,5.779904050564883
ung,51,1750-1849,0.25,186,85,5.520181613925993
ung,51,1750-1849,0.125,93,53,5.232737177519764
ung,51,1750-1849,0.0625,47,28,4.240239117404927
ung,52,1750-1849,1.0,742,153,6.118649959619766
ung,52,1750-1849,0.5,371,117,5.8125762724167
ung,52,1750-1849,0.25,186,83,5.5979059946533605
ung,52,1750-1849,0.125,93,57,5.396805790059348
ung,52,1750-1849,0.0625,47,29,4.404820766203004
ung,53,1750-1849,1.0,742,151,5.99764318328251
ung,53,1750-1849,0.5,371,118,5.798929095211873
ung,53,1750-1849,0.25,186,79,5.4975011121362085
ung,53,1750-1849,0.125,93,52,5.127746920655632
ung,53,1750-1849,0.0625,47,33,4.618968246336422
ung,54,1750-1849,1.0,742,152,5.885760587854566
ung,54,1750-1849,0.5,371,116,5.810334457990156
ung,54,1750-1849,0.25,186,81,5.438764832522261
ung,54,1750-1849,0.125,93,44,4.765312339800993
ung,54,1750-1849,0.0625,47,32,4.750877415277268
ung,55,1750-1849,1.0,742,156,6.051246017951353
ung,55,1750-1849,0.5,371,111,5.689190929058652
ung,55,1750-1849,0.25,186,76,5.560627097663026
ung,55,1750-1849,0.125,93,48,4.833017784523063
ung,55,1750-1849,0.0625,47,24,3.8755971626724617
ung,56,1750-1849,1.0,742,149,6.04582437693337
ung,56,1750-1849,0.5,371,115,5.764437974663818
ung,56,1750-1849,0.25,186,79,5.578265548143686
ung,56,1750-1849,0.125,93,47,4.933359617952596
ung,56,1750-1849,0.0625,47,32,4.617586723649812
ung,57,1750-1849,1.0,742,149,5.886898281274209
ung,57,1750-1849,0.5,371,111,5.6746542921530505
ung,57,1750-1849,0.25,186,79,5.451839464518482
ung,57,1750-1849,0.125,93,49,4.753290685811305
ung,57,1750-1849,0.0625,47,34,4.926721298394085
ung,58,1750-1849,1.0,742,147,5.937792028023536
ung,58,1750-1849,0.5,371,107,5.584784172134325
ung,58,1750-1849,0.25,186,81,5.537919918686645
ung,58,1750-1849,0.125,93,55,5.285637011267549
ung,58,1750-1849,0.0625,47,31,4.636264182342953
ung,59,1750-1849,1.0,742,149,5.962255058376937
ung,59,1750-1849,0.5,371,114,5.871572535239478
ung,59,1750-1849,0.25,186,82,5.41387671164543
ung,59,1750-1849,0.125,93,49,5.15934677973749
ung,59,1750-1849,0.0625,47,31,4.501738990925211
ung,60,1750-1849,1.0,742,156,6.002392913912941
ung,60,1750-1849,0.5,371,109,5.610974812725947
ung,60,1750-1849,0.25,186,84,5.572369367181721
ung,60,1750-1849,0.125,93,48,5.033608345363552
ung,60,1750-1849,0.0625,47,35,4.884168106904723
ung,61,1750-1849,1.0,742,160,6.119189966541894
ung,61,1750-1849,0.5,371,115,5.7136965557321915
ung,61,1750-1849,0.25,186,85,5.505883259674236
ung,61,1750-1849,0.125,93,46,4.840093183267481
ung,61,1750-1849,0.0625,47,27,4.305034469694647
ung,62,1750-1849,1.0,742,144,5.863274961993914
ung,62,1750-1849,0.5,371,121,5.989050643181501
ung,62,1750-1849,0.25,186,80,5.514793100289839
ung,62,1750-1849,0.125,93,55,5.274990731373657
ung,62,1750-1849,0.0625,47,30,4.318297014744995
ung,63,1750-1849,1.0,742,151,5.9945760645155834
ung,63,1750-1849,0.5,371,125,5.980356754938598
ung,63,1750-1849,0.25,186,78,5.556985139433827
ung,63,1750-1849,0.125,93,47,4.792785366497448
ung,63,1750-1849,0.0625,47,34,4.677582874042028
ung,64,1750-1849,1.0,742,154,5.975334895677186
ung,64,1750-1849,0.5,371,113,5.685460166018728
ung,64,1750-1849,0.25,186,75,5.447552108361423
ung,64,1750-1849,0.125,93,54,5.066385833573321
ung,64,1750-1849,0.0625,47,28,4.022673958060617
ung,65,1750-1849,1.0,742,143,5.860915185033497
ung,65,1750-1849,0.5,371,113,5.752364135542267
ung,65,1750-1849,0.25,186,75,5.339089396154808
ung,65,1750-1849,0.125,93,50,5.0913904352861445
ung,65,1750-1849,0.0625,47,31,4.591094968376695
ung,66,1750-1849,1.0,742,153,6.042931124133202
ung,66,1750-1849,0.5,371,122,5.873644813420353
ung,66,1750-1849,0.25,186,74,5.475429010507519
ung,66,1750-1849,0.125,93,45,4.6296106924097264
ung,66,1750-1849,0.0625,47,32,4.592476491063305
ung,67,1750-1849,1.0,742,156,6.05459748286319
ung,67,1750-1849,0.5,371,117,5.7389281023969705
ung,67,1750-1849,0.25,186,78,5.387435075234814
ung,67,1750-1849,0.125,93,50,5.165375215084383
ung,67,1750-1849,0.0625,47,25,4.112579542936842
ung,68,1750-1849,1.0,742,153,5.9187681051468575
ung,68,1750-1849,0.5,371,122,5.960305661790594
ung,68,1750-1849,0.25,186,79,5.521014341433765
ung,68,1750-1849,0.125,93,50,5.067428205876742
ung,68,1750-1849,0.0625,47,29,4.243620950823145
ung,69,1750-1849,1.0,742,155,5.897369139853354
ung,69,1750-1849,0.5,371,111,5.687818843494502
ung,69,1750-1849,0.25,186,75,5.429294450819546
ung,69,1750-1849,0.125,93,48,4.991919668550801
ung,69,1750-1849,0.0625,47,31,4.575033532160451
ung,70,1750-1849,1.0,742,157,5.9279330764555045
ung,70,1750-1849,0.5,371,113,5.7929744172987805
ung,70,1750-1849,0.25,186,86,5.517867217050202
ung,70,1750-1849,0.125,93,50,5.055343378091124
ung,70,1750-1849,0.0625,47,29,4.483003150047844
ung,71,1750-1849,1.0,742,151,6.022562262939791
ung,71,1750-1849,0.5,371,107,5.682837255114074
ung,71,1750-1849,0.25,186,83,5.450289220096052
ung,71,1750-1849,0.125,93,53,5.155906564318402
ung,71,1750-1849,0.0625,47,32,4.705309129105432
ung,72,1750-1849,1.0,742,141,5.83975172880055
ung,72,1750-1849,0.5,371,108,5.6376476878191495
ung,72,1750-1849,0.25,186,82,5.5886249455690065
ung,72,1750-1849,0.125,93,46,4.890343614994927
ung,72,1750-1849,0.0625,47,32,4.738322298984015
ung,73,1750-1849,1.0,742,147,5.9781489071013265
ung,73,1750-1849,0.5,371,120,5.778495991393355
ung,73,1750-1849,0.25,186,76,5.3990587073112275
ung,73,1750-1849,0.125,93,55,5.356577958239629
ung,73,1750-1849,0.0625,47,34,4.6172750685923125
ung,74,1750-1849,1.0,742,155,6.014169075607171
ung,74,1750-1849,0.5,371,114,5.803510038461115
ung,74,1750-1849,0.25,186,68,5.306163010938018
ung,74,1750-1849,0.125,93,54,5.196460463941259
ung,74,1750-1849,0.0625,47,33,4.783000287709757
ung,75,1750-1849,1.0,742,155,6.036271317004843
ung,75,1750-1849,0.5,371,107,5.774261182381
ung,75,1750-1849,0.25,186,75,5.411518916131376
ung,75,1750-1849,0.125,93,54,5.4143915107410665
ung,75,1750-1849,0.0625,47,32,4.762689257020751
ung,76,1750-1849,1.0,742,152,5.957864799513817
ung,76,1750-1849,0.5,371,121,5.934540511847246
ung,76,1750-1849,0.25,186,79,5.504013969834727
ung,76,1750-1849,0.125,93,50,4.999722060022571
ung,76,1750-1849,0.0625,47,31,4.564603213103577
ung,77,1750-1849,1.0,742,162,5.911983987372412
ung,77,1750-1849,0.5,371,100,5.637434652606689
ung,77,1750-1849,0.25,186,74,5.408366389502357
ung,77,1750-1849,0.125,93,52,5.078144800560428
ung,77,1750-1849,0.0625,47,30,4.6371544797890465
ung,78,1750-1849,1.0,742,146,5.85463491904129
ung,78,1750-1849,0.5,371,123,5.856337994033426
ung,78,1750-1849,0.25,186,74,5.400256656378561
ung,78,1750-1849,0.125,93,58,5.567948930275125
ung,78,1750-1849,0.0625,47,31,4.530355543434709
ung,79,1750-1849,1.0,742,165,6.035241051134461
ung,79,1750-1849,0.5,371,113,5.765450492455174
ung,79,1750-1849,0.25,186,82,5.375568552184109
ung,79,1750-1849,0.125,93,55,5.1997133806748215
ung,79,1750-1849,0.0625,47,29,4.448755480378976
ung,80,1750-1849,1.0,742,161,5.973198508095944
ung,80,1750-1849,0.5,371,113,5.732577560500508
ung,80,1750-1849,0.25,186,77,5.530608031277355
ung,80,1750-1849,0.125,93,46,4.9520934627874
ung,80,1750-1849,0.0625,47,31,4.558972095944207
ung,81,1750-1849,1.0,742,155,5.878582278619506
ung,81,1750-1849,0.5,371,112,5.671386469335739
ung,81,1750-1849,0.25,186,76,5.4233878277790835
ung,81,1750-1849,0.125,93,54,5.1738812653379265
ung,81,1750-1849,0.0625,47,34,4.900229543120968
ung,82,1750-1849,1.0,742,151,6.024110684800697
ung,82,1750-1849,0.5,371,125,5.9111887362372455
ung,82,1750-1849,0.25,186,84,5.619249514900155
ung,82,1750-1849,0.125,93,43,4.995104215475572
ung,82,1750-1849,0.0625,47,35,4.884168106904723
ung,83,1750-1849,1.0,742,146,5.9224087336455415
ung,83,1750-1849,0.5,371,114,5.822664012247739
ung,83,1750-1849,0.25,186,80,5.410096800046366
ung,83,1750-1849,0.125,93,52,5.2338907589469725
ung,83,1750-1849,0.0625,47,34,4.8073672457464935
ung,84,1750-1849,1.0,742,161,6.149047683769422
ung,84,1750-1849,0.5,371,113,5.729307872431708
ung,84,1750-1849,0.25,186,82,5.637107761853597
ung,84,1750-1849,0.125,93,43,4.467706791377703
ung,84,1750-1849,0.0625,47,26,4.202173472755569
ung,85,1750-1849,1.0,742,147,5.927454134572171
ung,85,1750-1849,0.5,371,125,5.880367648062561
ung,85,1750-1849,0.25,186,83,5.618065732976569
ung,85,1750-1849,0.125,93,52,5.066385833573321
ung,85,1750-1849,0.0625,47,33,4.676201351355418
ung,86,1750-1849,1.0,742,159,6.137501108509466
ung,86,1750-1849,0.5,371,114,5.72972113616456
ung,86,1750-1849,0.25,186,81,5.608094417143191
ung,86,1750-1849,0.125,93,54,5.235133075654431
ung,86,1750-1849,0.0625,47,31,4.704074629315146
ung,87,1750-1849,1.0,742,160,6.156686451507846
ung,87,1750-1849,0.5,371,120,5.871606707486806
ung,87,1750-1849,0.25,186,82,5.59692983217205
ung,87,1750-1849,0.125,93,57,5.508252327442147
ung,87,1750-1849,0.0625,47,32,4.780875490473376
ung,88,1750-1849,1.0,742,145,5.846891365657373
ung,88,1750-1849,0.5,371,108,5.684141193698868
ung,88,1750-1849,0.25,186,76,5.355065270970094
ung,88,1750-1849,0.125,93,46,5.098063506842141
ung,88,1750-1849,0.0625,47,32,4.576415054847061
ung,89,1750-1849,1.0,742,154,6.087747411103176
ung,89,1750-1849,0.5,371,119,5.7924303198259315
ung,89,1750-1849,0.25,186,77,5.35456165722243
ung,89,1750-1849,0.125,93,53,5.263513205206795
ung,89,1750-1849,0.0625,47,33,4.833859001019611
ung,90,1750-1849,1.0,742,156,6.01263176565612
ung,90,1750-1849,0.5,371,111,5.5756679804943206
ung,90,1750-1849,0.25,186,88,5.701626592880465
ung,90,1750-1849,0.125,93,52,5.215231216006009
ung,90,1750-1849,0.0625,47,33,4.73001677716352
ung,91,1750-1849,1.0,742,150,5.971238573257156
ung,91,1750-1849,0.5,371,108,5.589110164944673
ung,91,1750-1849,0.25,186,74,5.340100312190893
ung,91,1750-1849,0.125,93,53,5.204984617187435
ung,91,1750-1849,0.0625,47,35,4.935026820214579
ung,92,1750-1849,1.0,742,152,5.952718167628372
ung,92,1750-1849,0.5,371,119,5.825635486219915
ung,92,1750-1849,0.25,186,77,5.457514381518171
ung,92,1750-1849,0.125,93,50,5.134995569990281
ung,92,1750-1849,0.0625,47,29,4.331526224967764
ung,93,1750-1849,1.0,742,147,5.841327701832999
ung,93,1750-1849,0.5,371,112,5.7874970202745875
ung,93,1750-1849,0.25,186,83,5.472551459804748
ung,93,1750-1849,0.125,93,54,4.943420875689666
ung,93,1750-1849,0.0625,47,30,4.459185799435849
ung,94,1750-1849,1.0,742,141,5.86310523207639
ung,94,1750-1849,0.5,371,114,5.871496941049886
ung,94,1750-1849,0.25,186,76,5.481324569728782
ung,94,1750-1849,0.125,93,55,5.203455609390236
ung,94,1750-1849,0.0625,47,28,3.9059320793104932
ung,95,1750-1849,1.0,742,153,5.969972668130113
ung,95,1750-1849,0.5,371,115,5.829453802755794
ung,95,1750-1849,0.25,186,85,5.461853063664039
ung,95,1750-1849,0.125,93,52,5.1799171029399425
ung,95,1750-1849,0.0625,47,32,4.549923299573943
ung,96,1750-1849,1.0,742,153,6.07536934377739
ung,96,1750-1849,0.5,371,124,5.881718056156045
ung,96,1750-1849,0.25,186,78,5.440917854113715
ung,96,1750-1849,0.125,93,50,4.879978568916654
ung,96,1750-1849,0.0625,47,37,4.966259395200972
ung,97,1750-1849,1.0,742,144,5.887436428250843
ung,97,1750-1849,0.5,371,118,5.873324904280533
ung,97,1750-1849,0.25,186,84,5.745687351221132
ung,97,1750-1849,0.125,93,50,4.857565579414328
ung,97,1750-1849,0.0625,47,30,4.250270364256224
ung,98,1750-1849,1.0,742,144,5.983770157595207
ung,98,1750-1849,0.5,371,107,5.754590119971258
ung,98,1750-1849,0.25,186,81,5.565175018066984
ung,98,1750-1849,0.125,93,51,4.9096010151764755
ung,98,1750-1849,0.0625,47,31,4.549923299573943
ung,99,1750-1849,1.0,742,148,5.96384734230688
ung,99,1750-1849,0.5,371,102,5.392047522185805
ung,99,1750-1849,0.25,186,79,5.443155440535898
ung,99,1750-1849,0.125,93,51,5.14099450036235
ung,99,1750-1849,0.0625,47,29,4.3414069365998955
ung,100,1750-1849,1.0,742,153,6.058036152701331
ung,100,1750-1849,0.5,371,119,5.860219076776624
ung,100,1750-1849,0.25,186,81,5.475413505052027
ung,100,1750-1849,0.125,93,53,5.141135227083982
ung,100,1750-1849,0.0625,47,27,4.142453131628177
ung,1,1850-1914,1.0,554,116,5.348978643246779
ung,1,1850-1914,0.5,277,83,5.210893149222699
ung,1,1850-1914,0.25,139,58,5.083397309077467
ung,1,1850-1914,0.125,70,40,4.841024938306033
ung,1,1850-1914,0.0625,35,23,4.064019802226559
ung,2,1850-1914,1.0,554,112,5.540054469093804
ung,2,1850-1914,0.5,277,77,5.164957777288444
ung,2,1850-1914,0.25,139,56,4.957408069574383
ung,2,1850-1914,0.125,70,41,4.928724445269142
ung,2,1850-1914,0.0625,35,19,3.723017846977149
ung,3,1850-1914,1.0,554,109,5.542032475766956
ung,3,1850-1914,0.5,277,86,5.327072796482173
ung,3,1850-1914,0.25,139,56,5.158367786549015
ung,3,1850-1914,0.125,70,39,4.876560381634811
ung,3,1850-1914,0.0625,35,29,4.683293289103915
ung,4,1850-1914,1.0,554,109,5.426473501399795
ung,4,1850-1914,0.5,277,83,5.325979145391462
ung,4,1850-1914,0.25,139,51,4.814388447290941
ung,4,1850-1914,0.125,70,37,4.606876945083703
ung,4,1850-1914,0.0625,35,20,3.8861465882499115
ung,5,1850-1914,1.0,554,110,5.557736464003211
ung,5,1850-1914,0.5,277,87,5.504678399213225
ung,5,1850-1914,0.25,139,63,5.125377866527467
ung,5,1850-1914,0.125,70,39,4.701449632629623
ung,5,1850-1914,0.0625,35,21,3.8920553338362107
ung,6,1850-1914,1.0,554,119,5.44178936251187
ung,6,1850-1914,0.5,277,88,5.519215698584681
ung,6,1850-1914,0.25,139,55,4.892187333244811
ung,6,1850-1914,0.125,70,33,4.3850407822552855
ung,6,1850-1914,0.0625,35,25,4.3392406039620175
ung,7,1850-1914,1.0,554,116,5.473986389371803
ung,7,1850-1914,0.5,277,87,5.4026990622241895
ung,7,1850-1914,0.25,139,50,4.797623621133789
ung,7,1850-1914,0.125,70,36,4.6906655254558585
ung,7,1850-1914,0.0625,35,23,4.2290037311070545
ung,8,1850-1914,1.0,554,114,5.524226935110185
ung,8,1850-1914,0.5,277,84,5.150012616271778
ung,8,1850-1914,0.25,139,67,5.342887994339366
ung,8,1850-1914,0.125,70,43,5.011585431837432
ung,8,1850-1914,0.0625,35,26,4.51471801682134
ung,9,1850-1914,1.0,554,110,5.387357113103141
ung,9,1850-1914,0.5,277,91,5.552491464339604
ung,9,1850-1914,0.25,139,63,5.185917082217324
ung,9,1850-1914,0.125,70,39,4.824165210712236
ung,9,1850-1914,0.0625,35,23,4.161445788918475
ung,10,1850-1914,1.0,554,107,5.400571335339247
ung,10,1850-1914,0.5,277,86,5.364986180388029
ung,10,1850-1914,0.25,139,48,4.674034801109403
ung,10,1850-1914,0.125,70,38,4.7568578707162
ung,10,1850-1914,0.0625,35,21,4.071581588126285
ung,11,1850-1914,1.0,554,111,5.505156390707952
ung,11,1850-1914,0.5,277,82,5.283286132859881
ung,11,1850-1914,0.25,139,52,4.678767885011714
ung,11,1850-1914,0.125,70,38,4.689528677541955
ung,11,1850-1914,0.0625,35,24,4.321721231045241
ung,12,1850-1914,1.0,554,111,5.51956222157784
ung,12,1850-1914,0.5,277,84,5.289019618154072
ung,12,1850-1914,0.25,139,50,4.714153115810317
ung,12,1850-1914,0.125,70,38,4.678316853869298
ung,12,1850-1914,0.0625,35,22,4.250571945454582
ung,13,1850-1914,1.0,554,113,5.428247049753521
ung,13,1850-1914,0.5,277,90,5.383564255403971
ung,13,1850-1914,0.25,139,55,4.94019195389542
ung,13,1850-1914,0.125,70,35,4.614438730983428
ung,13,1850-1914,0.0625,35,22,4.123017846977149
ung,14,1850-1914,1.0,554,108,5.335037191688668
ung,14,1850-1914,0.5,277,80,5.229132772815624
ung,14,1850-1914,0.25,139,58,4.9811530071986665
ung,14,1850-1914,0.125,70,34,4.507525253049656
ung,14,1850-1914,0.0625,35,19,3.829003731107054
ung,15,1850-1914,1.0,554,114,5.410872747347603
ung,15,1850-1914,0.5,277,80,5.316823468721904
ung,15,1850-1914,0.25,139,53,4.569891907959894
ung,15,1850-1914,0.125,70,36,4.550661681744712
ung,15,1850-1914,0.0625,35,24,4.2401568604088595
ung,16,1850-1914,1.0,554,116,5.552868267170955
ung,16,1850-1914,0.5,277,88,5.442296041123168
ung,16,1850-1914,0.25,139,57,4.939001407225783
ung,16,1850-1914,0.125,70,35,4.5590915455416114
ung,16,1850-1914,0.0625,35,24,4.29444641840572
ung,17,1850-1914,1.0,554,112,5.518094642061352
ung,17,1850-1914,0.5,277,83,5.282549190344238
ung,17,1850-1914,0.25,139,47,4.659262325508667
ung,17,1850-1914,0.125,70,41,5.025222838157192
ung,17,1850-1914,0.0625,35,21,3.883293289103915
ung,18,1850-1914,1.0,554,107,5.463699437164821
ung,18,1850-1914,0.5,277,82,5.301084139396669
ung,18,1850-1914,0.25,139,58,5.0270824120634945
ung,18,1850-1914,0.125,70,39,4.779233110316141
ung,18,1850-1914,0.0625,35,21,4.147439360470673
ung,19,1850-1914,1.0,554,115,5.480926563647451
ung,19,1850-1914,0.5,277,89,5.346876462726518
ung,19,1850-1914,0.25,139,56,4.970021909568862
ung,19,1850-1914,0.125,70,32,4.528165873593317
ung,19,1850-1914,0.0625,35,17,3.681539175143335
ung,20,1850-1914,1.0,554,114,5.651859511731856
ung,20,1850-1914,0.5,277,81,5.217802243482594
ung,20,1850-1914,0.25,139,54,5.023300639214532
ung,20,1850-1914,0.125,70,35,4.632096018740002
ung,20,1850-1914,0.0625,35,17,3.4214419452073286
ung,21,1850-1914,1.0,554,108,5.491969403983642
ung,21,1850-1914,0.5,277,91,5.403163611014862
ung,21,1850-1914,0.25,139,62,5.140776951934137
ung,21,1850-1914,0.125,70,39,4.746880788794849
ung,21,1850-1914,0.0625,35,23,4.226150431961058
ung,22,1850-1914,1.0,554,113,5.499107477042726
ung,22,1850-1914,0.5,277,85,5.372390814727135
ung,22,1850-1914,0.25,139,63,5.108565559854427
ung,22,1850-1914,0.125,70,37,4.564031139583584
ung,22,1850-1914,0.0625,35,24,4.321721231045241
ung,23,1850-1914,1.0,554,106,5.386437265295231
ung,23,1850-1914,0.5,277,89,5.5165617751552185
ung,23,1850-1914,0.25,139,55,4.796251204931392
ung,23,1850-1914,0.125,70,36,4.581818460981248
ung,23,1850-1914,0.0625,35,17,3.5061791510257163
ung,24,1850-1914,1.0,554,107,5.355114077518638
ung,24,1850-1914,0.5,277,73,5.118856129934851
ung,24,1850-1914,0.25,139,56,5.048148321067577
ung,24,1850-1914,0.125,70,41,4.8757315032041895
ung,24,1850-1914,0.0625,35,18,3.7258711461231453
ung,25,1850-1914,1.0,554,116,5.547089420095316
ung,25,1850-1914,0.5,277,90,5.229935323775647
ung,25,1850-1914,0.25,139,56,4.944381352167243
ung,25,1850-1914,0.125,70,39,4.8431699275728635
ung,25,1850-1914,0.0625,35,24,4.343289445392768
ung,26,1850-1914,1.0,554,109,5.416119038865713
ung,26,1850-1914,0.5,277,84,5.123929582982568
ung,26,1850-1914,0.25,139,50,4.7829316546564415
ung,26,1850-1914,0.125,70,40,4.7202109976761815
ung,26,1850-1914,0.0625,35,22,4.2290037311070545
ung,27,1850-1914,1.0,554,110,5.396205223818392
ung,27,1850-1914,0.5,277,79,5.263759836742617
ung,27,1850-1914,0.25,139,53,4.866487563166848
ung,27,1850-1914,0.125,70,36,4.42040617094058
ung,27,1850-1914,0.0625,35,22,4.125871146123145
ung,28,1850-1914,1.0,554,115,5.506995794360492
ung,28,1850-1914,0.5,277,75,5.123413321933675
ung,28,1850-1914,0.25,139,57,4.978066109072967
ung,28,1850-1914,0.125,70,30,4.232553290996395
